 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.99320000e-01  9.00807000e-01  7.59812000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  2.70605000e-09 
 2.00000000e+00  9.00212000e-01  8.99914000e-01  7.60691000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  2.70605000e-09  2.70605000e-09  1.80000000e+00 
 3.00000000e+00  9.01089000e-01  8.99037000e-01  7.61570000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  2.70605000e-09  2.70605000e-09  1.80000000e+00 
 4.00000000e+00  9.01966000e-01  8.98161000e-01  7.62449000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00 
 5.00000000e+00  8.99324000e-01  9.00803000e-01  7.63328000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70605000e-09 
 6.00000000e+00  9.00216000e-01  8.99910000e-01  7.64207000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00  1.80000000e+00 
 7.00000000e+00  9.01093000e-01  8.99033000e-01  7.65086000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  8.98449000e-01  9.01677000e-01  7.65964000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70605000e-09 
