 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.98976000e-01  9.01139000e-01  3.73094000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09 
 2.00000000e+00  8.99883000e-01  9.00239000e-01  3.73973000e-01  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70630000e-09  1.80000000e+00  2.70606000e-09  1.80000000e+00  2.70606000e-09  1.80000000e+00 
 3.00000000e+00  9.00745000e-01  8.99370000e-01  3.74852000e-01  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70606000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00 
 4.00000000e+00  9.01622000e-01  8.98493000e-01  3.75731000e-01  1.80000000e+00  2.70612000e-09  1.80000000e+00  1.80000000e+00  2.70818000e-09  1.80000000e+00  2.70613000e-09  1.80000000e+00  2.70614000e-09  1.80000000e+00 
 5.00000000e+00  8.98979000e-01  9.01136000e-01  3.76610000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09 
 6.00000000e+00  8.99855000e-01  9.00260000e-01  3.77488000e-01  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70622000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
 7.00000000e+00  9.00760000e-01  8.99360000e-01  3.78367000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70606000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  9.01624000e-01  8.98492000e-01  3.79246000e-01  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70622000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
