 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.98785000e-01  9.01278000e-01  1.19969000e-01  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09 
 2.00000000e+00  8.99661000e-01  9.00402000e-01  1.20848000e-01  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09 
 3.00000000e+00  9.00553000e-01  8.99510000e-01  1.21727000e-01  1.80000000e+00  2.70620000e-09  2.70617000e-09  1.80000000e+00  2.70801000e-09  2.70800000e-09  2.70624000e-09  1.80000000e+00  2.70625000e-09  1.80000000e+00 
 4.00000000e+00  9.01430000e-01  8.98633000e-01  1.22606000e-01  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00  2.70619000e-09  2.70618000e-09  2.70606000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00 
 5.00000000e+00  8.98787000e-01  9.01276000e-01  1.23485000e-01  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09 
 6.00000000e+00  8.99663000e-01  9.00400000e-01  1.24364000e-01  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09 
 7.00000000e+00  9.00540000e-01  8.99523000e-01  1.25243000e-01  1.80000000e+00  2.70620000e-09  2.70617000e-09  1.80000000e+00  2.70804000e-09  2.70803000e-09  2.70624000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  9.01432000e-01  8.98631000e-01  1.26122000e-01  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00  2.70618000e-09  2.70618000e-09  2.70605000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
