 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.98731000e-01  9.01318000e-01  4.26256000e-02  1.80000000e+00  2.70605000e-09  2.70605000e-09  2.70604000e-09  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70605000e-09 
 2.00000000e+00  8.99608000e-01  9.00441000e-01  4.35045000e-02  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09 
 3.00000000e+00  9.00500000e-01  8.99549000e-01  4.43834000e-02  1.80000000e+00  2.70622000e-09  2.70622000e-09  2.70627000e-09  2.70628000e-09  1.80000000e+00  1.80000000e+00  2.70955000e-09  2.70949000e-09  1.80000000e+00 
 4.00000000e+00  9.01377000e-01  8.98673000e-01  4.52623000e-02  1.80000000e+00  2.70605000e-09  2.70605000e-09  2.70606000e-09  2.70606000e-09  1.80000000e+00  1.80000000e+00  2.70629000e-09  2.70628000e-09  1.80000000e+00 
 5.00000000e+00  8.98734000e-01  9.01315000e-01  4.61412000e-02  1.80000000e+00  2.70604000e-09  2.70605000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09 
 6.00000000e+00  8.99610000e-01  9.00439000e-01  4.70201000e-02  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09 
 7.00000000e+00  9.00502000e-01  8.99547000e-01  4.78990000e-02  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70606000e-09  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  9.01379000e-01  8.98671000e-01  4.87779000e-02  1.80000000e+00  2.70605000e-09  2.70605000e-09  2.70606000e-09  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70629000e-09  1.80000000e+00  1.80000000e+00 
