 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.99309000e-01  9.00821000e-01  7.45750000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70605000e-09 
 2.00000000e+00  9.00186000e-01  8.99944000e-01  7.46629000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70605000e-09 
 3.00000000e+00  9.01077000e-01  8.99053000e-01  7.47507000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70609000e-09  2.70609000e-09  1.80000000e+00 
 4.00000000e+00  9.01954000e-01  8.98176000e-01  7.48386000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70610000e-09  2.70610000e-09  1.80000000e+00 
 5.00000000e+00  8.99311000e-01  9.00818000e-01  7.49265000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09 
 6.00000000e+00  9.00203000e-01  8.99925000e-01  7.50144000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70608000e-09  1.80000000e+00  1.80000000e+00 
 7.00000000e+00  9.01080000e-01  8.99049000e-01  7.51023000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70609000e-09  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  8.98438000e-01  9.01691000e-01  7.51902000e-01  1.80000000e+00  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  2.70605000e-09 
