 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.99156000e-01  9.00980000e-01  5.77000000e-01  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  2.70604000e-09 
 2.00000000e+00  9.00033000e-01  9.00103000e-01  5.77879000e-01  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00 
 3.00000000e+00  9.00925000e-01  8.99211000e-01  5.78758000e-01  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70606000e-09  2.70606000e-09  1.80000000e+00  2.70606000e-09  2.70606000e-09  1.80000000e+00 
 4.00000000e+00  8.98284000e-01  9.01854000e-01  5.79637000e-01  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09 
 5.00000000e+00  8.99158000e-01  9.00978000e-01  5.80515000e-01  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09 
 6.00000000e+00  9.00035000e-01  9.00101000e-01  5.81394000e-01  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70627000e-09  2.70627000e-09  1.80000000e+00  2.70627000e-09  1.80000000e+00  1.80000000e+00 
 7.00000000e+00  9.00928000e-01  8.99208000e-01  5.82273000e-01  1.80000000e+00  1.80000000e+00  2.70626000e-09  1.80000000e+00  2.71067000e-09  2.71068000e-09  1.80000000e+00  2.71070000e-09  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  8.98286000e-01  9.01851000e-01  5.83152000e-01  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70605000e-09  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  2.70605000e-09 
