 def_scale       vsampled_p      vsampled_n      in_diff_v       out_bits[0]     out_bits[1]     out_bits[2]     out_bits[3]     out_bits[4]     out_bits[5]     out_bits[6]     out_bits[7]     out_bits[8]     out_bits[9]    
 1.00000000e+00  8.98930000e-01  9.01175000e-01  3.16844000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  2.70604000e-09 
 2.00000000e+00  8.99822000e-01  9.00282000e-01  3.17723000e-01  1.80000000e+00  2.70611000e-09  1.80000000e+00  2.70613000e-09  1.80000000e+00  1.80000000e+00  2.70613000e-09  1.80000000e+00  2.70614000e-09  1.80000000e+00 
 3.00000000e+00  9.00699000e-01  8.99406000e-01  3.18602000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00 
 4.00000000e+00  9.01576000e-01  8.98530000e-01  3.19481000e-01  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00 
 5.00000000e+00  8.98935000e-01  9.01171000e-01  3.20360000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09 
 6.00000000e+00  8.99808000e-01  9.00296000e-01  3.21238000e-01  1.80000000e+00  2.70606000e-09  1.80000000e+00  2.70607000e-09  1.80000000e+00  1.80000000e+00  2.70607000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
 7.00000000e+00  9.00685000e-01  8.99420000e-01  3.22117000e-01  1.80000000e+00  2.70604000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70604000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
 8.00000000e+00  9.01578000e-01  8.98528000e-01  3.22996000e-01  1.80000000e+00  2.70605000e-09  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  2.70605000e-09  1.80000000e+00  1.80000000e+00  1.80000000e+00 
